,DK1-offshore,DK1-offshore,DK1-offshore,DK1-onshore,DK1-onshore,DK1-onshore,DK2-offshore,DK2-offshore,DK2-offshore,DK2-onshore,DK2-onshore,DK2-onshore
,normal,cdf,original,normal,cdf,original,normal,cdf,original,normal,cdf,original
2024-07-04 08:00:00,-0.964387594545592,0.16742581971119214,894.26766937036,0.04761713259380312,0.5189893111589244,1890.5274861666667,-0.036424838496526335,0.48547180453084554,726.8099975833334,-1.3388721195156776,0.0903061537181566,242.80833291666667
2024-07-04 09:00:00,-0.665619903610786,0.2528270405578591,964.8579540306255,-1.3589521125655506,0.08708088188678198,1449.8558247499998,-0.11499138414962375,0.4542259755971958,748.6791636666667,-0.7419812977237216,0.22904933350282727,318.34249625
2024-07-04 10:00:00,0.24584707050200325,0.5970996909859863,1121.2401312113016,-2.3516282928230536,0.009345721369187576,1365.1691792499998,-0.30161501085000514,0.381472781808374,833.1991678333334,-0.40381436070542825,0.34317461771315744,370.87999983333333
2024-07-04 11:00:00,-0.7442030086885649,0.2283768340596229,942.203255134313,-2.3635693069554384,0.00904992040310076,1664.6058350833334,0.32556729783269944,0.6276241211033246,907.61916625,1.047912972387305,0.8526606475341324,407.3999989166667
2024-07-04 12:00:00,-2.093035696598416,0.018172984061152992,386.99179242877364,-1.2154549693189538,0.11209630678397538,2111.56832875,-1.1359439431869527,0.12799001287094644,601.3208261666667,1.206217149929652,0.8861331135223494,380.4191640833333
2024-07-04 13:00:00,-2.5481609582617057,0.005414624656291022,217.47489549611856,-1.408894239449142,0.07943322158540456,2097.9099935,-1.194095347959751,0.11622033638884852,551.8716736666667,-0.17091755580611132,0.43214429612380373,293.3541666666667
2024-07-04 14:00:00,-2.698624176765401,0.0034813378254198316,107.64068817178341,-1.6821568463061904,0.04626921481078991,2001.7266744166666,-1.445712671470631,0.07412890437341003,400.57417050000004,-0.1520760717091935,0.4395634683435516,346.6374994166667
2024-07-04 15:00:00,-2.5082848673065197,0.006065940895089024,170.39866281022944,-2.3396064973794686,0.009652033513766442,1780.3558452500001,-2.596322493204409,0.004711378940808645,190.06166725,0.7561112710734398,0.7752087575826803,453.38749950000005
2024-07-04 16:00:00,-2.4857032517636144,0.00646478650726195,191.20345406029463,-2.337549300792279,0.009705320301457605,1703.5391745833333,-2.5151578044627914,0.00594895577962317,184.90666441666667,1.314509877509878,0.9056626618540303,494.43999983333333
2024-07-04 17:00:00,-2.6590232783641956,0.003918377407000683,126.29021177600171,-1.6368957098172352,0.05082613126060472,1837.7991636666666,-2.6073313949211174,0.004562549888178784,212.59166858333333,1.0065546575254054,0.8429255833772324,454.93416591666664
2024-07-04 18:00:00,-1.2765559369237196,0.10087953328781685,724.3715662464782,0.39549556071732267,0.6537614014047345,2142.7275290000002,-1.2760455232847043,0.10096971360143456,502.9691683333333,1.2410294002849793,0.8927025559308676,456.8733291666667
2024-07-04 19:00:00,0.09613822842956653,0.538294604994337,1064.3946270595548,2.362563942876114,0.990925494885895,2354.5458171666664,-0.102568099883824,0.45915288093884105,858.7016653333334,1.1338195308603258,0.8715648716582913,411.51916508333335
2024-07-04 20:00:00,-0.38923952031170406,0.3485494855307528,1008.682810625122,2.343104968154602,0.9904379990702453,2076.3575031666664,0.710962704398657,0.7614463262730781,899.0275013333334,1.004783689352526,0.8424994902668204,383.82249958333335
2024-07-04 21:00:00,0.026155449148316582,0.5104333249285848,1055.9133756053257,0.4021468390634555,0.6562120183582848,1709.4133199166665,0.8356070048603198,0.7983119866363627,893.7466735833333,0.9590669002981581,0.8312374781079845,348.87999983333333
2024-07-04 22:00:00,-0.4986283900727365,0.30902060049592955,986.1989132184966,-0.6174588395660128,0.2684660611387595,1499.7358296666669,0.3261906179762881,0.6278599303415738,749.79583225,0.04008052091063442,0.5159855343085343,272.52333075
