Minutes5DK,DK1-offshore,DK1-onshore,DK2-offshore,DK2-onshore
2022-10-27 15:00:00,627.8950041666667,484.0833385,80.36583208333333,53.35249966666667
2022-10-27 16:00:00,580.2775064166667,420.9974976666667,176.06916691666666,63.225000083333335
2022-10-27 17:00:00,669.6058299166667,497.37000274999997,240.37333433333333,95.71999983333335
2022-10-27 18:00:00,901.9025015833332,684.77334075,299.98666633333335,121.13583249999999
2022-10-27 19:00:00,942.2900034166668,802.0483344999999,378.63833608333334,150.58500033333334
2022-10-27 20:00:00,859.0933329999999,876.3458405833334,463.48999791666665,155.87333308333334
2022-10-27 21:00:00,779.9225106666667,663.7950031666667,537.2291666666666,160.23916499999999
2022-10-27 22:00:00,982.7533416666666,644.9549968333333,591.4933318333334,164.42750175
2022-10-27 23:00:00,1002.36834225,908.5966594166666,624.893331,197.43166983333333
2022-10-28 00:00:00,779.1549936666667,1054.77250675,613.17165625,195.25249866666664
2022-10-28 01:00:00,680.8366647500001,1228.0783284166666,618.4375,185.24833558333333
2022-10-28 02:00:00,688.9358266666667,1186.81749475,629.5558370833334,199.52416483333332
2022-10-28 03:00:00,714.5725095833333,1118.8316753333334,608.155838,192.20833458333334
2022-10-28 04:00:00,564.1449939166667,976.3416644166667,518.33666725,167.771665
2022-10-28 05:00:00,464.1074980833334,868.0083363333333,418.7141596666667,127.92499816666667
2022-10-28 06:00:00,347.2641653333333,772.6191660833333,371.49583441666664,110.85416733333334
2022-10-28 07:00:00,407.43916575000003,664.7458343333334,215.78083425,105.26750058333333
2022-10-28 08:00:00,332.296669,525.6833343333334,144.53500241666669,73.06083358333333
2022-10-28 09:00:00,313.56166583333334,419.52333316666665,184.97583383333333,73.42833525
2022-10-28 10:00:00,259.50916808333335,341.85416675000005,141.28916666666666,63.62916691666667
2022-10-28 11:00:00,220.53499866666667,268.11916991666664,134.04083316666666,36.635833749999996
2022-10-28 12:00:00,219.99416358333335,218.33916599999998,69.18416666666667,36.16666658333333
2022-10-28 13:00:00,193.65250266666666,202.39083358333335,40.43499941666666,33.17000016666667
